quantiles,structral_effect,composition_effect,total_effect,marginal_counterfactual
0.1,0.0766006089965989,0.0562720211090961,0.132872630105695,3.27590052259511
0.2,0.100884133860546,0.0312585334500608,0.132142667310607,3.43689963571071
0.3,0.116220883276246,0.02117487374597,0.137395757022216,3.55669723640866
0.4,0.130925292740395,0.0165539332911093,0.147479226031505,3.66042798309258
0.5,0.143833945679551,0.0144634610189081,0.158297406698459,3.75810270334821
0.6,0.154258907429685,0.0133120807463292,0.167570988176014,3.85540808500559
0.7,0.163087659011523,0.0131786467189148,0.176266305730437,3.957098918653
0.8,0.173846044521928,0.0137347286844403,0.187580773206368,4.07293214411307
0.9,0.190725251081695,0.00424899988468397,0.194974250966379,4.24220087940014
