total.effect,se.te,lb.te.point,ub.te.point,lb.te,ub.te,composition.effect,se.ce,lb.ce.point,ub.ce.point,lb.ce,ub.ce,structure.effect,se.se,lb.se.point,ub.se.point,lb.se,ub.se
0.229259587748944,0.0122205834881216,0.20530768424216,0.253211491255727,0.199663764859613,0.258855410638275,0.168486144589776,0.009354984734778,0.150150711433689,0.186821577745863,0.142597568281627,0.194374720897924,0.0607734431591678,0.0128048701858887,0.0356763587681152,0.0858705275502203,0.0300022266686241,0.0915446596497115
0.172228826203026,0.0120817444855394,0.148549042140953,0.195908610265099,0.142969243766906,0.201488408639146,0.15873773918225,0.00957493252372097,0.139971216281355,0.177504262083144,0.132240488966095,0.185234989398404,0.0134910870207765,0.0121314848568627,-0.0102861863776674,0.0372683604192204,-0.0156619259706134,0.0426441000121664
0.117652295938765,0.0116324181397293,0.0948531753317854,0.140451416545745,0.0894808925542458,0.145823699323284,0.139482300470734,0.00852573524664129,0.122772166445594,0.156192434495875,0.115888552990292,0.163076047951176,-0.021830004531969,0.0114273947361792,-0.0442272866520029,0.000567277588064803,-0.0492910277399498,0.0056310186760117
0.073083669522481,0.0114128417789685,0.0507149106744487,0.0954524283705134,0.0454440364163674,0.100723302628595,0.121028462101767,0.00831665417454316,0.104728119447788,0.137328804755746,0.0980133164515853,0.144043607751949,-0.047944792579286,0.0109327321301805,-0.0693725538070636,-0.0265170313515084,-0.0742170985321916,-0.0216724866263804
0.0423389692366314,0.0118049774799522,0.0192016385376187,0.0654762999356441,0.0137496614471299,0.0709282770261329,0.108480318760472,0.00845084730476713,0.0919169624042814,0.125043675116663,0.0850938129006992,0.131866824620246,-0.066141349523841,0.0113118101454785,-0.0883120900089337,-0.0439706090387483,-0.093324612909833,-0.038958086137849
0.0215108365621433,0.0123173620855488,-0.00263074951007148,0.045652422634358,-0.00831936484370602,0.0513410379679925,0.095437571704398,0.00872687657017389,0.0783332079293308,0.112541935479465,0.0712871945072191,0.119587948901577,-0.0739267351422548,0.0117619152000035,-0.0969796653234759,-0.0508738049610337,-0.102191640112676,-0.0456618301718336
0.00527448446682932,0.0123189723032202,-0.0188702575740288,0.0294192265076874,-0.0245596165659948,0.0351085854996534,0.076317411705209,0.0086884156393426,0.059288429969383,0.093346393441035,0.0522734696087745,0.100361353801644,-0.0710429272383797,0.0121181504845848,-0.0947940657474026,-0.0472917887293568,-0.10016389657371,-0.0419219579030496
0.00300920449268283,0.012632152002086,-0.0217493584786413,0.027767767464007,-0.0275833554884538,0.0336017644738194,0.0603550480045261,0.00888193443017284,0.042946776408341,0.0777633196007111,0.0357755704555489,0.0849345255535033,-0.0573458435118432,0.0126192288497571,-0.0820790775700361,-0.0326126094536504,-0.0876709477294181,-0.0270207392942684
0.0214987114827068,0.0148908858500837,-0.00768688848135432,0.0506843114467679,-0.0145640526817614,0.057561475647175,0.0468946892223805,0.00912262707164379,0.0290146687175686,0.0647747097271924,0.0216491293662494,0.0721402490785116,-0.0253959777396737,0.014966912821588,-0.0547305878297371,0.0039386323503896,-0.0613627706819183,0.0105708152025709
