quantiles,structral_effect,composition_effect,total_effect,marginal_counterfactual
0.1,0.119919143391567,0.133311802067901,0.253230945459467,3.1272448070736
0.2,0.138324151108291,0.0834157645836067,0.221739915691898,3.21911501641825
0.3,0.153126041494942,0.0562336424285497,0.209359683923492,3.30183804219631
0.4,0.165957920567045,0.0407492776762282,0.206707198243274,3.38148058483253
0.5,0.177000726898517,0.03290025430401,0.209900981202527,3.46150365530137
0.6,0.18584661005343,0.0297305348563319,0.215577144909762,3.54432430739739
0.7,0.191678453444033,0.034432746483247,0.22611119992728,3.63672404568235
0.8,0.200926980003943,0.0412086937668321,0.242135673770775,3.7431852438913
0.9,0.238348897091897,0.0821371963257409,0.320486093417638,3.9107262600832
