quantiles,structral_effect,composition_effect,total_effect,marginal_counterfactual
0.1,-0.00329571883320856,0.276835941980532,0.273540223147324,2.22287150894825
0.2,0.00914426310638605,0.251296536529865,0.260440799636251,2.37560249796886
0.3,0.0222317044294105,0.258392877372453,0.280624581801864,2.51586878957268
0.4,0.0410279075531106,0.27970517212401,0.320733079677121,2.66056987592203
0.5,0.0626516170456499,0.307753448871109,0.370405065916759,2.80861290355238
0.6,0.0915146394990378,0.357647367158495,0.449162006657533,2.98427230622088
0.7,0.115470259236279,0.414664936049561,0.53013519528584,3.18877415201728
0.8,0.132044452363178,0.469266546450446,0.601310998813624,3.43665910483102
0.9,0.149904830514195,0.786233525462349,0.936138355976544,4.06193053190734
