quantiles,structral_effect,composition_effect,total_effect,marginal_counterfactual
0.1,0.0873471769612557,0.0391729067410411,0.126520083702297,3.27091342464217
0.2,0.104413457836525,0.0267813734259543,0.13119483126248,3.44182335956303
0.3,0.119320313719323,0.0217015476470261,0.141021861366349,3.56428770264355
0.4,0.135933537054878,0.0192250176664044,0.155158554721282,3.66757365253768
0.5,0.153060347403104,0.0178309511194534,0.170891298522558,3.7625683199859
0.6,0.16969947470581,0.0170554933981748,0.186754968103985,3.85623976704178
0.7,0.186914851014126,0.0170032624637919,0.203918113477918,3.95318870896102
0.8,0.208230673030601,0.0187344952025281,0.226965168233129,4.0627966130503
0.9,0.239223336600926,0.00188384500948313,0.241107181610409,4.2202473658422
