quantiles,structral_effect,composition_effect,total_effect,marginal_counterfactual
0.1,0.0890330135472546,0.0731053967627555,0.16213841031001,2.08592343208018
0.2,0.130317237087982,0.0864404401135843,0.216757677201566,2.25048499738681
0.3,0.170703976889781,0.128161213282173,0.298865190171953,2.40432365133734
0.4,0.203797656426974,0.177914807097621,0.381712463524595,2.56618114994464
0.5,0.220796776290793,0.240499734954271,0.461296511245063,2.74786023261122
0.6,0.216644898312769,0.315191074693569,0.531835973006337,2.95792797715778
0.7,0.185293169240476,0.404493426892244,0.58978659613272,3.21326106602282
0.8,0.12837364028745,0.497421159632863,0.625794799920312,3.53356749651419
0.9,0.0585971385293376,0.576155675000695,0.634752813530032,3.99305841012382
