quantiles,structral_effect,composition_effect,total_effect,marginal_counterfactual
0.1,0.113907758220331,0.154943974257097,0.268851732477427,2.60307067544351
0.2,0.039842626288618,0.217299128556997,0.257141754845615,3.00568832347541
0.3,-0.026558608494951,0.239511114769415,0.212952506274464,3.32080394584789
0.4,-0.0713650781883644,0.238035604223198,0.166670526034834,3.5864544541706
0.5,-0.0952378995001646,0.222847454286183,0.127609554786019,3.82462509091143
0.6,-0.0994479985475358,0.201350006646932,0.101902008099396,4.05376799906582
0.7,-0.085614482096573,0.176502684666028,0.0908882025694551,4.29189296714033
0.8,-0.049544866141976,0.146222635817048,0.0966777696750718,4.56208542744563
0.9,0.0195834979769742,0.112637147740038,0.132220645717013,4.92515008120122
