quantiles,structral_effect,composition_effect,total_effect,marginal_counterfactual
0.1,0.124932188657823,0.195764825964989,0.320697014622812,3.19872888951592
0.2,0.136637290347227,0.147620941239269,0.284258231586496,3.28871280256061
0.3,0.14735474204025,0.120158182432217,0.267512924472467,3.36620046912784
0.4,0.15858579352878,0.10423435469507,0.262820148223851,3.44181255952475
0.5,0.169947274933776,0.0937596590087515,0.263706933942528,3.51690206240861
0.6,0.179580119362707,0.0887050365349893,0.268285155897697,3.59741563999932
0.7,0.188336345018128,0.0862900880575577,0.274626433075686,3.68605785825047
0.8,0.195774012259621,0.0822051612568426,0.277979173516464,3.78692669981897
0.9,0.25891681269963,0.21471776837739,0.47363458107702,4.05787889071823
