quantiles,structral_effect,composition_effect,total_effect,marginal_counterfactual
0.1,0.0919216673363654,0.0504366148875226,0.142358282223888,3.11401484426846
0.2,0.120371757079172,0.0102527561945394,0.130624513273711,3.23839412890415
0.3,0.140324411641834,-0.00604670670119933,0.134277704940634,3.33778216190437
0.4,0.155943010974694,-0.0108499367177357,0.145093074256958,3.42822017715555
0.5,0.168544562060901,-0.00949849159489524,0.159046070466006,3.51457853478393
0.6,0.180488191821525,-0.00286228967584368,0.177625902145682,3.59983635207175
0.7,0.194276596269327,0.00724573017120145,0.201522326440529,3.68958927600964
0.8,0.214584419423411,0.0158822196994244,0.230466639122835,3.79041965268969
0.9,0.259284356915962,0.0350443635605973,0.294328720476559,3.93342332092825
